id,symbol,name,isin
13147,531365,Naisargik Agritech (India) Ltd,INE360M01015
71791,541418,Nakoda Group of Industries Ltd,INE236Y01012
2603,NAKODA,Nakoda Ltd,INE559B01023
4991,530375,Nakshatra Infrastructure Ltd,INE226B01011
6133,531212,Nalin Lease Finance Ltd,INE606C01012
670,NSIL,Nalwa Sons Investments Ltd,INE023A01030
6342,538395,Nam Securities Ltd,INE792G01011
26604,NDL,Nandan Denim Ltd,INE875G01030
68799,NANDANI,Nandani Creation Ltd,INE696V01013
13784,531457,Naraingarh Sugar Mills Ltd,INE491E01015
45107,NH,Narayana Hrudayalaya Ltd,INE410P01011
66910,540080,Narayani Steels Ltd,INE715T01015
3970,519455,Narbada Gems & Jewellery Ltd,INE540C01021
67979,540204,Narendra Investments (Delhi) Ltd,INE666Q01016
13702,531416,Narendra Properties Ltd,INE603F01012
72120,NARMADA,Narmada Agrobase Ltd,INE117Z01011
4575,SHAWGELTIN,Narmada Gelatines Ltd,INE869A01010
3771,517431,Narmada Macplast Drip Irrigation Systems Ltd,INE060D01010
6695,539595,Natco Economicals Ltd,INE174S01017
4684,NATCOPHARM,Natco Pharma Ltd,INE987B01026
44041,NATHBIOGEN,Nath Bio-Genes (India) Ltd,INE448G01010
466,502587,Nath Industries Ltd,INE777A01023
2026,NATHPULP,Nath Pulp & Paper Mills Ltd,INE776A01025
2304,NATIONALUM,National Aluminium Company Ltd,INE139A01034
12061,NFL,National Fertilizer Ltd,INE870D01012
6228,531289,National Fittings Ltd,INE643C01015
14083,531651,National General Industries Ltd,INE654H01011
1482,NOL,National Oxygen Ltd,INE296D01010
409,NATPEROXID,National Peroxide Ltd,INE585A01020
4190,526616,National Plastic Industries Ltd,INE233D01013
5963,531287,National Plastic Technologies Ltd,INE896D01017
3823,516062,National Plywood Industries Ltd,INE497C01016
753,504882,National Standard (India) Ltd,INE166R01015
992,NATNLSTEEL,National Steel & Agro Industries Ltd,INE088B01015
5114,NEPCPAPER,National Wind Power Corporation Ltd,INE471B01013
4873,530119,Natraj Proteins Ltd,INE444D01016
15513,531834,Natura Hue Chem Ltd,INE487B01019
6631,543207,Natural Biocon (India) Ltd,INE06MM01016
4124,524654,Natural Capsules Ltd,INE936B01015
13735,538926,Naturite Agro Products Ltd,INE223R01014
3780,NBVENTURES,Nava Bharat Ventures Ltd,INE725A01022
5311,526889,Naveen Textiles Ltd,
66908,539521,Navigant Corporate Advisors Ltd,INE364T01012
24585,NAVINFLUOR,Navin Fluorine International Limited,INE048G01026
6680,531494,Navkar Builders Ltd,INE268H01010
45748,NAVKARCORP,Navkar Corporation Ltd,INE278M01019
7861,539525,Navketan Merchants Ltd,INE365G01016
1627,NAVNETEDUL,Navneet Education Ltd,INE060A01024
45880,538668,Naysaa Securities Ltd,INE898Q01015
1202,523242,NB Footwear Ltd,INE006F01018
13166,NBCC,NBCC (India) Ltd,INE095N01031
6485,NBIFIN,NBI Industrial Finance Company Ltd,INE365I01020
4203,519506,NCC Blue Water Products Ltd,INE630N01019
12517,531452,NCC Finance Ltd,INE768B01012
2598,NCC,NCC Ltd,INE868B01028
401,NCLIND,NCL Industries Ltd,INE732C01016
5621,530557,NCL Research and Financial Services Ltd,INE132F01020
4082,511535,NDA Securities Ltd,INE026C01013
74755,NDRAUTO,NDR Auto Components Ltd,INE07OG01012
23920,NECLIFE,Nectar Lifescience Ltd,INE023H01027
2151,508670,Neelamalai Agro Industries Ltd,INE605D01012
3573,526391,Neelkanth Motel & Hotels Ltd,INE882F01012
5397,531049,Neelkanth Rockminerals Ltd,INE741D01015
6586,539409,Neeraj Paper Marketing Ltd,INE894J01019
6925,537838,Negotium International Trade Ltd,INE339P01046
4489,NEHAINT,Neha International Ltd,INE874D01022
26241,539016,Neil Industries Ltd,INE396C01010
28894,NITESHEST,NEL Holdings Ltd,INE639K01016
15196,NELCAST,Nelcast Ltd,INE189I01024
410,NELCO,NELCO Ltd,INE045B01015
2894,NEOCORP,Neo Corp International Ltd,INE851C01014
3376,514332,Neo Infracon Ltd,INE216I01017
3213,526195,Neogem India Ltd,INE552E01014
73447,NEOGEN,Neogen Chemicals Ltd,INE136S01016
52315,NEO,Neopolitan Pizza Ltd,INE471R01019
1862,512522,Neptune Exports Ltd,INE066X01015
690,NESCO,NESCO Ltd,INE317F01035
175,NESTLEIND,Nestle India Ltd,INE239A01016
2310,509040,Netlink Solutions (India) Ltd,INE040F01033
21194,542117,Netripples Software Ltd,INE478B01018
4530,511658,Nettlinx Ltd,INE027D01019
27697,NETWORK18,Network 18 Media & Investments Ltd,INE870H01013
2426,NETWORK,Network Ltd,INE010C01025
28071,NTL,Neueon Towers Ltd,INE333I01036
3800,NEULANDLAB,Neuland Laboratories Ltd,INE794A01010
15674,NDTV,New Delhi Television Ltd,INE155G01029
12214,NIACL,New India Assurance Company Ltd,INE470Y01017
689,509805,New India Industries Ltd,
14428,540243,New Light Apparels Ltd,INE835U01019
2353,508867,New Markets Advisory Ltd,INE800K01014
43808,536644,Newever Trade Wings Ltd,INE596O01010
13722,NEWGEN,Newgen Software Technologies Ltd,INE619B01017
7287,531959,Newtime Infrastructure Ltd,INE997D01021
21357,NEXTMEDIA,Next Mediaworks Ltd,INE747B01016
28437,532999,Nextgen Animation Mediaa Ltd,INE875I01010
16597,538874,Nexus Commodities And Technologies Ltd,INE370Q01015
14833,532045,Nexxoft Infotel Limited,INE249H01010
2214,502255,Neycer India Ltd,INE275N01013
4558,524774,NGL Fine Chem Ltd,INE887E01022
4509,517554,NHC Foods Ltd,INE141C01028
12584,NHPC,NHPC Ltd,INE848E01016
1035,NICCO,Nicco Corporation Ltd,INE241C01026
4526,526721,Nicco Parks & Resorts Ltd,INE653C01022
2258,523209,Nicco Uco Alliance Credit Ltd,INE917B01023
4564,512103,Nidhi Granites Ltd,INE276H01013
5565,531083,Nihar Info Global Ltd,INE876E01033
1549,NIHONIRMAN,Nihon Nirmaan Ltd,
2771,NIITLTD,NIIT Ltd,INE161A01038
24978,NIITTECH,NIIT Technologies Ltd,INE591G01017
2079,519168,Nijjer Agro Foods Ltd,INE847B01014
3182,526159,Nikhil Adhesives Ltd,INE926C01014
6177,531272,Nikki Global Finance Ltd,INE526C01012
5178,NILAINFRA,Nila Infrastructures Ltd,INE937C01029
71717,NILASPACES,Nila Spaces Ltd,INE00S901012
5805,502294,Nilachal Refractories Ltd,INE416N01013
4861,530129,NILE Ltd,INE445D01013
2061,NILKAMAL,Nilkamal Ltd,INE310A01015
1748,512004,Nilkanth Engineering Ltd,INE582V01015
6950,531598,Nimbus Foods Industries Ltd,INE301B01020
5330,530971,Nimbus Industries Ltd,INE470M01020
4637,511714,Nimbus Projects Ltd,INE875B01015
67908,539843,NINtec Systems Ltd,INE395U01014
30124,BANKBEES,Nippon India ETF Bank Bees,INF204KB15I9
44493,NETFCONSUM,Nippon India ETF Consumption,INF204KA1LD7
44536,NETFDIVOPP,Nippon India ETF Dividend Opportunities,INF204KA1MS3
28235,GOLDBEES,Nippon India ETF Gold Bees,INF204KB17I5
38924,HNGSNGBEES,Nippon India ETF Hang Seng Bees,INF204KB19I1
40459,INFRABEES,Nippon India ETF Infra BeES,INF732E01268
30125,JUNIORBEES,Nippon India ETF Junior BeES,INF732E01045
30126,LIQUIDBEES,Nippon India ETF Liquid BeES,INF732E01037
43474,NETFNIF100,Nippon India ETF NIFTY 100,INF204K014N5
22992,NIFTYBEES,Nippon India ETF Nifty Bees,INF204KB14I2
74813,NETFIT,Nippon India ETF Nifty IT,INF204KB15V2
66326,NETFNV20,Nippon India ETF NV20,INF204KB18I3
30123,PSUBNKBEES,Nippon India ETF PSU Bank Bees,INF204KB16I7
33456,SHARIABEES,Nippon India ETF Shariah BeES,INF732E01128
12622,NAM-INDIA,Nippon Life India Asset Management Ltd,INE298J01013
28015,532986,Niraj Cement Structurals Ltd,INE368I01016
69088,NIRAJISPAT,Niraj Ispat Industries Ltd,INE326T01011
1847,512425,Nirav Commercials Ltd,INE242B01018
414,NIRLON,Nirlon Ltd,INE910A01012
74756,543194,Nirmitee Robotics India Ltd,INE0CPQ01010
66798,539311,Nishtha Finance & Investment (India) Ltd,INE217Q01018
7055,531669,Nisu Fincap Ltd,
13683,NITCO,Nitco Ltd,INE858F01012
2091,508875,Nitin Castings Ltd,INE861H01020
27768,NITINFIRE,Nitin Fire Protection Industries Ltd,INE489H01020
23785,NITINSPIN,Nitin Spinners Ltd,INE229H01012
68910,NITIRAJ,Nitiraj Engineers Ltd,INE439T01012
1526,KERALACHEM,Nitta Gelatin India Ltd,INE265B01019
26051,542206,Nivaka Fashions Ltd,INE139E01028
2095,512245,Nivi Trading Ltd,INE552F01011
1198,521009,Niwas Spinning Mills Ltd,
64793,538772,Niyogin Fintech Ltd,INE480D01010
2303,NLCINDIA,NLC India Ltd,INE589A01014
12059,NMDC,NMDC Ltd,INE584A01023
4553,522289,NMS Resources Global Ltd,INE169F01014
1006,506991,Noble Explochem Ltd,INE875D01011
6323,539200,Noble Polymers Ltd,INE203Q01026
415,NOCIL,NOCIL Ltd,INE163A01018
5068,NOESISIND,Noesis Industries Ltd,INE141B01020
17515,NOIDATOLL,Noida Toll Bridge Company Ltd,INE781B01015
4259,NORBTEAEXP,Norben Tea & Exports Ltd,INE369C01017
3347,524414,Norris Medicines Ltd,INE744C01029
24258,NECCLTD,North Eastern Carrying Corporation Ltd,INE553C01016
2101,508924,Northern Project Ltd,INE01CZ01010
73582,542628,Northern Spirits Ltd,INE01BL01012
7083,539110,Northlink Fiscal & Capital Services Ltd,INE736P01019
71278,540698,Nouritrans Exim Ltd,INE555X01017
13639,531465,Nouveau Global Ventures Ltd,INE317B01034
2053,NOVAELEMAG,Nova Electro Magnetics Ltd,
3633,NOVAIRNSTL,Nova Iron & Steel Ltd,INE608C01026
5934,530733,Nova Publications India Ltd,INE900O01014
4132,526303,Nova Pumech Ltd,
2682,NOVASTEEL,Nova Steels (India) Ltd,INE587E01010
7240,531791,Novagold Petro-Resources Ltd,INE517G01012
243,NOVARTIND,Novartis India Ltd,INE234A01025
74462,542771,Novateor Research Laboratories Ltd,INE08JY01013
4862,530127,NPR Finance Ltd,INE446D01011
24596,532623,NR International Ltd,INE605F01017
4992,NRBBEARING,NRB Bearings Ltd,INE349A01021
41859,NIBL,NRB Industrial Bearings Ltd,INE047O01014
4523,526723,NTC Industries Ltd,INE920C01017
12001,NTPC,NTPC Ltd,INE733E01010
28668,NUTEK,Nu Tek India Ltd,INE318J01027
3328,526313,Nu-Tech Corporate Services Ltd,INE041C01012
6159,NUCLEUS,Nucleus Software Exports Ltd,INE096B01018
6265,531304,Nutech Global Ltd,INE960H01012
4534,524764,Nutraplus India Ltd,INE230G01020
4995,530219,Nutricircle Ltd,INE536C01029
7288,531819,Nuway Organic Naturals India Ltd,INE414L01012
4093,NXTDIGITAL,NxtDigital Ltd,INE353A01023
6959,504378,Nyssa Corporation Ltd,INE812K01027
64812,539116,O.P Chains Ltd,INE118Q01018
6650,504345,Oasis Nutraceuticals Ltd,INE368N01024
2692,512489,Oasis Securities Ltd,INE876A01015
44436,538547,Oasis Tradelink Ltd,INE189Q01019
38025,OBEROIRLTY,Oberoi Realty Ltd,INE093I01010
23788,535657,Objectone Information Systems Ltd,INE860E01011
4142,519491,Ocean Agro (India) Ltd,INE049J01010
44331,538019,Oceanaa Biotek industries Ltd,INE732P01018
69730,540405,Oceanic Foods Ltd,INE711V01010
27504,OISL,OCL Iron & Steel Ltd,INE196J01019
13669,538894,Octal Credit Capital Ltd,INE513C01010
54800,542938,Octavius Plantations Ltd,INE117S01016
67449,540416,Octaware Technologies Ltd,INE208U01019
7429,531996,Odyssey Corporation Ltd,INE839E01023
4874,530175,Odyssey Technologies Ltd,INE213B01019
6068,ONGC,Oil & Natural Gas Corpn Ltd,INE213A01029
1190,OILCOUNTUB,Oil Country Tubular Ltd,INE591A01010
5452,OIL,Oil India Ltd,INE274J01014
3631,526415,OK Play India Ltd,INE870B01016
22012,OLECTRA,Olectra Greentech Ltd,INE260D01016
3430,521105,Olympia Industries Ltd,INE482O01021
40513,534190,Olympic Cards Ltd,INE550L01013
2759,507609,Olympic Oil Industries Ltd,INE286E01019
5369,OMMETALS,Om Metals Infraprojects Ltd,INE239D01028
3113,507931,Om Sindoori Hotels Ltd,
45784,538537,Omansh Enterprises Ltd,INE378P01028
1318,OMAXAUTO,Omax Autos Ltd,INE090B01011
27738,OMAXE,Omaxe Ltd,INE800H01010
4068,519479,Omega Ag Seeds (Punjab) Ltd,INE112B01013
4503,511644,Omega Interactive Technologies Ltd,INE113B01029
71630,OMFURN,Omfurn India Ltd,INE338Y01016
14010,531496,Omkar Overseas Ltd,INE680D01015
7956,532167,Omkar Pharmachem Ltd,INE501C01015
35794,OMKARCHEM,Omkar Speciality Chemicals Ltd,INE474L01016
20959,532340,Omni Axs Software Ltd,INE369B01019
3311,514324,Omnitex Industries (India) Ltd,INE814D01010
71737,ONEPOINT,One Point One Solutions Ltd,INE840Y01011
40517,ONELIFECAP,Onelife Capital Advisors Ltd,INE912L01015
5276,530805,Onesource Ideas Venture Ltd,INE125F01024
28301,ONMOBILE,OnMobile Global Ltd,INE809I01019
7108,540386,Ontic Finserve Ltd,INE989S01034
4469,ONWARDTEC,Onward Technologies Ltd,INE229A01017
43230,OPAL,Opal Luxury Time Products Ltd,INE520N01012
5004,OPTIEMUS,Optiemus Infracom Ltd,INE350C01017
5964,531254,Optimus Finance Ltd,INE031G01014
21300,OPTOCIRCUI,Opto Circuits (India) Ltd,INE808B01016
5395,539598,Oracle Credit Ltd,INE727C01016
13105,OFSS,Oracle Financial Services Software Ltd,INE881D01027
4524,ORBTEXP,Orbit Exports Ltd,INE231G01010
3135,ORCHIDPHAR,Orchid Pharma Ltd,INE191A01019
5950,531157,Organic Coatings Ltd,INE412E01011
805,ORICONENT,Oricon Enterprises Ltd,INE730A01022
419,ORIENTABRA,Orient Abrasives Ltd,INE569C01020
2036,ORIENTBELL,Orient Bell Ltd,INE607D01018
3321,507690,Orient Beverages Ltd,INE247F01018
17600,ORIENTCEM,Orient Cement Ltd,INE876N01018
71670,ORIENTELEC,Orient Electric Ltd,INE142Z01019
39716,GREENPOWER,Orient Green Power Company Ltd,INE999K01014
420,ORIENTPPR,Orient Paper & Industries Ltd,INE592A01026
3349,ORIENTLTD,Orient Press Ltd,INE609C01024
40749,ORIENTREF,Orient Refractories Ltd,INE743M01012
6827,531512,Orient Tradelink Ltd,INE681D01021
100,OAL,Oriental Aromatics Ltd,INE959C01023
4318,ORIENTBANK,Oriental Bank of Commerce(Merged,INE141A01014
755,OCCL,Oriental Carbon & Chemicals Ltd,INE321D01016
421,ORIENTHOT,Oriental Hotels Ltd,INE750A01020
27441,ORIENTALTL,Oriental Trimex Ltd,INE998H01012
15746,531859,Oriental Veneer Products Ltd,INE457G01029
1993,SQUAREDBIO,Origin Agrostar Ltd,INE964A01019
72340,541206,Orissa Bengal Carrier Ltd,INE426Z01016
22980,ORISSAMINE,Orissa Minerals Development Company Ltd,INE725E01024
423,504864,Orissa Sponge Iron & Steel Ltd,INE228D01013
424,ORKAY,Orkay Industries Ltd,
6998,531626,Orosil Smith India Ltd,INE628B01034
14185,ORTEL,Ortel Communications Ltd,INE849L01019
17472,ORTINLABSS,Ortin Laboratories Ltd,INE749B01012
3951,ORTONSYNTH,Orton Synthetics Ltd,
4875,530173,Oscar Global Ltd,INE473F01010
5331,501179,Oscar Investments Ltd,INE221D01018
1450,509782,Oseaspre Consultants Ltd,INE880P01015
74031,OSIAHYPER,Osia Hyper Retail Ltd,INE06IR01013
7595,540198,Osiajee Texfab Ltd,INE186R01013
425,OSWALAGRO,Oswal Agro Mills Ltd,INE142A01012
641,BINDALAGRO,Oswal Green Tech Ltd,INE143A01010
1495,509099,Oswal Leasing Ltd,INE811Q01018
6197,531065,Oswal Overseas Ltd,INE906K01019
4331,514460,Oswal Yarns Ltd,INE670H01017
3964,523151,OTCO International Ltd,INE910B01028
3447,514330,Overseas Synthetics Ltd,INE670O01013
5864,530741,Ovobel Foods Ltd,INE812S01012
7173,503899,Oxemberg Apparels Ltd,INE583O01018
3998,514414,Oxford Industries Ltd,INE114D01015
2071,HERDIOXIDE,Oxides & Specialities Ltd,INE597D01011
7143,539291,Ozone World Ltd,INE583K01016
24115,PBAINFRA,P B A Infrastructure Ltd,INE160H01019
2650,PIIND,P I Industries Ltd,INE603J01030
696,511056,P L Finance & Investment Ltd,
66585,539352,P. B. Films Ltd,INE212Q01019
4579,500143,P. H. Capital Ltd,INE160F01013
6258,531281,P.G. Industry Ltd,INE807H01023
2818,513403,P.M. Telelinnks Ltd,INE092C01015
2945,523862,Pacheli Industrial Finance Ltd,INE926B01016
2262,PACIFICIND,Pacific Industries Ltd,INE883C01025
2714,523702,Packtech Industries Ltd,
6358,538963,Pact Industries Ltd,INE494K01024
6469,531395,Padam Cotton Yarns Ltd,INE448D01017
20956,PADMALAYAT,Padmalaya Telefilms Ltd,INE243B01016
13377,531779,Padmanabh Alloys & Polymers Ltd,INE630U01014
4781,526905,Padmanabh Industries Ltd,INE743D01011
3669,PADMINPOLY,Padmini Technologies Ltd,INE114B01019
1729,PAEL,PAE Ltd,INE766A01018
6587,531396,Pagaria Energy Ltd,INE905B01010
12521,PAGEIND,Page Industries Ltd,INE761H01022
7129,PAISALO,Paisalo Digital Ltd,INE420C01042
2694,PALCREDIT,PAL Credit & Capital Ltd,INE983B01025
65835,PALASHSECU,Palash Securities Ltd,INE471W01019
2819,PENNARALUM,PALCO Ltd,INE057C01018
24716,539121,Palco Metals Ltd,INE239L01013
72619,541444,Palm Jewels Ltd,INE838Z01012
24762,PALREDTEC,Palred Technologies Ltd,INE218G01033
4309,511597,Palsoft Infosystems Ltd,INE969B01016
2452,PANASIAIND,Pan Asia Industries Ltd,
3522,517397,Pan Electronics (India) Ltd,INE648E01010
4018,SRGINFOTEC,Pan India Corporation Ltd,INE376A01032
12420,PANACEABIO,Panacea Biotec Ltd,INE922B01023
70224,PANACHE,Panache Digilife Ltd,INE895W01019
26322,538742,Panache Innovations Ltd,INE516E01019
65253,538860,Panafic Industrials Ltd,INE655P01029
4699,PANAMAPET,Panama Petrochem Ltd,INE305C01029
291,PANCARBON,Panasonic Carbon India Company Ltd,INE013E01017
344,LAKHNNATNL,Panasonic Energy India Company Ltd,INE795A01017
3471,PANCHMSTEL,Panchmahal Steel Ltd,INE798F01010
7121,PANCHSHEEL,Panchsheel Organics Ltd,INE316G01019
3597,PANDGRAPH,Pandian Graphites (India) Ltd,
3368,526345,Panjon Ltd,INE744D01019
24820,506122,Pankaj Piyush Trade & Investment Ltd,INE820M01018
12565,531280,Pankaj Polymers Ltd,INE698B01011
67074,539469,Panorama Studios International Ltd,INE258R01010
7133,PANORAMUNI,Panoramic Universal Ltd,INE194B01029
68804,PANSARI,Pansari Developers Ltd,INE697V01011
7481,539143,Panth Infinity Ltd,INE945O01019
1055,524055,Panther Industrial Products Ltd,INE181D01014
429,PANYAMCEM,Panyam Cements & Mineral Industries Ltd,INE167E01029
4948,530291,Paos Industries Ltd,INE791C01012
66408,PAR,Par Drugs & Chemicals Ltd,INE04LG01015
2529,513359,Parab Infra Ltd,INE713M01023
27313,PARABDRUGS,Parabolic Drugs Ltd,INE618H01016
45144,PARAGMILK,Parag Milk Foods Ltd,INE883N01014
6235,531255,Paragon Finance Ltd,INE015E01012
6569,531364,Paramone Concepts Ltd,INE005E01013
5155,PARACABLES,Paramount Communications Ltd,INE074B01023
860,507970,Paramount Cosmetics (India) Ltd,INE143I01013
40449,PARAPRINT,Paramount Printpackaging Ltd,INE702L01010
1402,513062,Paramount Steels Ltd,
4664,PARASPETRO,Paras Petrofils Ltd,INE162C01024
6909,501482,Parekh Distributors Ltd,INE528D01016
4275,PDPL,Parenteral Drugs (India) Ltd,INE904D01019
3079,505525,Parichay Investments Ltd,INE701F01014
7794,539481,Pariksha Fin-Invest-Lease Ltd,INE270F01010
73059,PARIN,Parin Furniture Ltd,INE00U801010
4047,524628,Parker Agrochem Exports Ltd,INE750B01010
14797,532911,Parle Industries Ltd,INE272G01014
6620,540359,Parmax Pharma Ltd,INE240T01014
14137,540467,Parmeshwari Silk Mills Ltd,INE808R01012
44419,780017,Parnav Sports Academy Ltd,INE935P01017
2018,506128,Parnax Lab Ltd,INE383L01019
4624,511702,Parsharti Investment Ltd,INE290E01011
74098,542694,Parshva Enterprises Ltd,INE05MV01019
6211,511176,Parshwanath Corporation Ltd,INE635I01018
4817,530071,Parsoli Corporation Ltd,INE905D01016
24800,PARSVNATH,Parsvnath Developers Ltd,INE561H01026
51463,538686,Partani Appliances Ltd,INE217P01010
3394,526349,Parth Industries Ltd,INE218T01010
72666,541347,Parvati Sweetners and Power Ltd,INE295Z01015
3224,521080,Pasari Spinning Mills Ltd,INE604F01010
71480,PASHUPATI,Pashupati Cotspin Ltd,INE124Y01010
1368,PASUPTACRY,Pasupati Acrylon Ltd,INE818B01023
4686,511734,Pasupati Fincap Ltd,INE527C01010
1480,PASUPATSPG,Pasupati Spinning & Weaving Mills Ltd,INE909B01020
66869,539401,Patdiam Jewellery Ltd,INE473T01011
1320,PATELENG,Patel Engineering Ltd,INE244B01030
3526,PATINTLOG,Patel Integrated Logistics Ltd,INE529D01014
3759,517417,Patels Airtemp (India) Ltd,INE082C01024
7652,524031,Patidar Buildcon Ltd,INE637N01014
2932,522140,Patni Engineering Ltd,
3325,PATSPINLTD,Patspin India Ltd,INE790C01014
41242,539113,Paul Merchants Ltd,INE291E01019
7142,532742,Paushak Ltd,INE111F01016
22546,535658,Pawansut Holdings Ltd,INE260M01017
3955,504335,Pazel International Ltd,INE040N01029
7295,506580,PB Global Ltd,INE615W01011
1050,514087,PBM Polytex Ltd,INE501F01018
33583,PCJEWELLER,PC Jeweller Ltd,INE785M01013
1041,517119,PCS Technology Ltd,INE834B01012
43069,PDSMFL,PDS Multinational Fashions Ltd,INE111Q01013
27614,PGIL,Pearl Global Industries Ltd,INE940H01014
1215,PEARLPOLY,Pearl Polymers Ltd,INE844A01013
65915,539273,Pecos Hotels & Pubs Ltd,INE484S01010
1367,524136,Pee Cee Cosma Sope Ltd,INE417E01010
5968,531352,Peeti Securities Ltd,INE328D01011
390,PENINLAND,Peninsula Land Ltd,INE138A01028
40370,PENPEBS,Pennar Engineered Building Systems Ltd,INE455O01019
1119,PENIND,Pennar Industries Ltd,INE932A01024
71133,PENTAGOLD,Penta Gold Ltd,INE175Y01012
2001,PENTFRPROD,Pentafour Products Ltd,
4057,PENTFRSOLC,Pentafour Solec Technology Ltd,
2488,PENTSFWARE,Pentamedia Graphics Ltd,INE202A01022
2366,524210,Pentokey Organy (India) Ltd,INE702E01015
6094,501144,Peoples Investment Ltd,INE644U01015
66762,PERFECT,Perfect Infraengineers Ltd,INE925S01012
2925,521062,Perfect-Octave Media Projects Ltd,INE814L01013
5933,526435,Perfectpac Ltd,INE759I01016
770,PKTEA,Peria Karamalai Tea & Produce Company Ltd,INE431F01018
433,PERMAGNET,Permanent Magnets Ltd,INE418E01018
18286,PERSISTENT,Persistent Systems Ltd,INE262H01013
4183,PCL,Pertech Computers Ltd,
2539,517172,Pervasive Commodities Ltd,INE443P01020
1043,524046,Pet Plastics Ltd,INE704F01018
4994,PETRONENGG,Petron Engineering Construction Ltd,INE742A01019
20099,PETRONET,Petronet LNG Ltd,INE347G01014
1891,PFIMXPHARM,Pfimex Pharmaceuticals Ltd,
