id,mstarId,name,isin
380,F00000PCRO,ICICI Prudential Credit Risk Fund Direct Plan Quarterly Dividend Payout,INF109K01V42
382,F00000LJC6,ICICI Prudential Credit Risk Fund Growth,INF109K01GU4
383,F00000LJC8,ICICI Prudential Credit Risk Fund Half Yearly Dividend Payout,INF109K01GY6
384,F00000LJC7,ICICI Prudential Credit Risk Fund Quarterly Dividend Payout,INF109K01GW0
385,F00000Z8DW,IDFC Credit Risk Fund Direct Annual Dividend Reinvestment,INF194KA1X38
386,F00000YJ1B,IDFC Credit Risk Fund Direct Growth,INF194KA1X61
387,F00000Z8DX,IDFC Credit Risk Fund Direct Half Yearly Dividend Reinvestment,INF194KA1X04
388,F00000Z8DY,IDFC Credit Risk Fund Direct Periodic Dividend Reinvestment,
389,F00000Z8DZ,IDFC Credit Risk Fund Direct Quarterly Dividend Reinvestment,INF194KA1W70
390,F00000Z8E0,IDFC Credit Risk Fund Regular Annual Dividend Reinvestment,INF194KA1W05
391,F00000YJ16,IDFC Credit Risk Fund Regular Growth,INF194KA1W39
392,F00000Z8E1,IDFC Credit Risk Fund Regular Half Yearly Dividend Reinvestment,INF194KA1V71
393,F00000Z8E2,IDFC Credit Risk Fund Regular Periodic Dividend Reinvestment,
394,F00000Z8E3,IDFC Credit Risk Fund Regular Quarterly Dividend Reinvestment,INF194KA1V48
395,F00000UDR4,Invesco India Credit Risk Fund Direct Growth,INF205K01I83
396,F00000UDR5,Invesco India Credit Risk Fund Direct Monthly Dividend Payout,INF205K01I91
397,F00000UDR6,Invesco India Credit Risk Fund Regular Discretionary Dividend Payout,INF205K01I59
398,F00000UDR2,Invesco India Credit Risk Fund Regular Growth,INF205K01I34
399,F00000UDR3,Invesco India Credit Risk Fund Regular Monthly Dividend Payout,INF205K01I42
400,F00000PD00,L&T Credit Risk Fund Direct Plan Dividend Payout,INF917K01UI6
401,F00000WCYX,L&T Credit Risk Fund Direct Plan Annual Dividend Payout Option,INF917K01UK2
402,F00000VID3,L&T Credit Risk Fund Annual Dividend Payout Option,INF917K01UM8
403,F00000457K,L&T Credit Risk Fund Growth,INF917K01130
404,F00000PD01,L&T Credit Risk Fund Direct Plan Growth,INF917K01UH8
405,F00000457F,L&T Credit Risk Fund Retail Bonus,
406,F00000457J,L&T Credit Risk Fund Dividend Payout,INF917K01122
407,F00000PD4R,Principal Credit Risk Fund Direct Plan Growth Option,INF173K01FX6
408,F00000PD4J,Principal Credit Risk Fund Direct Plan Monthly Dividend Payout Option,INF173K01FY4
409,F0GBR06S0I,Principal Credit Risk Fund Growth,INF173K01DM4
410,F0GBR06S0N,Principal Credit Risk Fund Monthly Dividend Payout,
411,F0GBR06R56,Nippon India Credit Risk Fund Growth,INF204K01FQ3
412,F00000LQWS,Nippon India Credit Risk Fund Institutional Growth,
413,F00000LQWE,Nippon India Credit Risk Fund Quarterly Dividend Payout,INF204K01FR1
414,F00000PD88,Nippon India Credit Risk Fund Direct Plan Growth Option,INF204K01A74
415,F00000PD8C,Nippon India Credit Risk Fund Direct Plan Quarterly Dividend Payout Plan,INF204K01A82
416,F00000UN26,Nippon India Credit Risk Fund Direct Plan Dividend Payout Plan,INF204KA1WV6
417,F00000UNDC,Nippon India Credit Risk Fund Dividend Payout Plan,INF204KA1WT0
418,F00000PDCT,SBI Credit Risk Fund Direct Plan Daily Dividend Reinvestment,INF200K01SS0
419,F00000PDCV,SBI Credit Risk Fund Direct Plan Dividend Payout,INF200K01SU6
420,F00000PHKM,SBI Credit Risk Fund Regular Plan Daily Dividend,INF200K01QK1
421,F0GBR06R76,SBI Credit Risk Fund Regular Plan Dividend Payout,INF200K01701
422,F00000PDCX,SBI Credit Risk Fund Direct Plan Growth,INF200K01SV4
423,F0GBR06R77,SBI Credit Risk Fund Regular Plan Growth,INF200K01685
424,F00000WD08,Sundaram Short Term Credit Risk Fund Direct Plan Monthly Dividend Payout,INF903J012Q9
426,F00000XBGT,Sundaram Short Term Credit Risk Fund Direct Plan Weekly Dividend Payout,INF903J010Q3
428,F00000WQSX,Sundaram Short Term Credit Risk Fund Regular Plan Quarterly Dividend Payout,INF903J015P4
429,F00000PDFA,Sundaram Short Term Credit Risk Fund Direct Plan Dividend Payout Option,INF903J01OC4
430,F00000PDF8,Sundaram Short Term Credit Risk Fund - Direct Plan - Growth Option,INF903J01OE0
432,F0GBR06RAN,Sundaram Short Term Credit Risk Fund Dividend Payout,INF903J01EV5
434,F00000Z94M,Sundaram Short Term Credit Risk Fund Regular Plan Monthly Dividend Reinvestment,INF903J019P6
435,F00000WHMV,Sundaram Short Term Credit Risk Fund Regular Plan Weekly Dividend Payout,INF903J012P1
436,F0GBR06RAO,Sundaram Short Term Credit Risk Fund Growth,INF903J01EU7
438,F00000P7QM,UTI Credit Risk Fund Regular Plan Growth,INF789F01QZ1
439,F00000P7QN,UTI Credit Risk Fund Regular Plan Dividend Payout,INF789F01RA2
440,F00000W7FH,UTI Credit Risk Fund Annual Dividend Payout Option Direct,INF789FB1U28
441,F00000WUUJ,UTI Credit Risk Fund Direct Plan Flexi Dividend Payout Option,INF789FB1U44
442,F00000PDL3,UTI Credit Risk Fund - Growth Option-Direct,INF789F01YB6
444,F00000WGAD,UTI Credit Risk Fund Monthly Dividend Payout Option Direct,INF789FB1U02
445,F00000PFJ9,UTI Credit Risk Fund Quarterly Dividend Payout Option-Direct,INF789F01YC4
446,F00000V4OE,UTI Credit Risk Fund Annual Dividend Payout Option,INF789FA1V60
447,F00000W1PH,UTI Credit Risk Fund Regular Plan Flexi Dividend Payout Option,INF789FA1V86
448,F00000WAQZ,UTI Credit Risk Fund Regular Plan Half Yearly Dividend Payout Option,INF789FA1V45
449,F00000V351,UTI Credit Risk Fund Regular Plan Monthly Dividend Payout Option,INF789FB1T88
450,F00000MI0X,Axis Dynamic Bond Fund Half Yearly Dividend Payout,INF846K01941
451,F00000PDLW,Axis Dynamic Bond Fund Direct Plan Growth Option,INF846K01DI3
452,F00000Q9WR,Axis Dynamic Bond Fund Direct Plan Half Yearly Dividend Payout Option,INF846K01DJ1
453,F00000PDLZ,Axis Dynamic Bond Fund Direct Plan Quarterly Dividend Payout Option,INF846K01DL7
454,F00000MI0V,Axis Dynamic Bond Fund Growth,INF846K01917
455,F00000MI0W,Axis Dynamic Bond Fund Quarterly Dividend Payout,INF846K01925
456,F00000OEYQ,Baroda Dynamic Bond Fund Plan A Dividend Payout,INF955L01880
457,F00000OEYP,Baroda Dynamic Bond Fund - Plan A - Growth,INF955L01906
458,F00000PDNJ,Baroda Dynamic Bond Fund Plan B (Direct) Dividend Payout Option,INF955L01989
459,F00000PDNK,Baroda Dynamic Bond Fund - Plan B (Direct) - Growth Option,INF955L01AA3
460,F00000PDR9,BNP Paribas Flexi Debt Fund Direct Plan Daily Dividend Reinvestment Option,INF251K01GX8
461,F00000PDRA,BNP Paribas Flexi Debt Fund Direct Plan Growth Option,INF251K01GW0
462,F00000PDRB,BNP Paribas Flexi Debt Fund Direct Plan Half Yearly Dividend Payout Option,INF251K01HD8
463,F00000PDRC,BNP Paribas Flexi Debt Fund Direct Plan Monthly Dividend Payout Option,INF251K01GZ3
464,F00000PDRD,BNP Paribas Flexi Debt Fund Direct Plan Quarterly Dividend Payout Option,INF251K01HB2
465,F00000PDRE,BNP Paribas Flexi Debt Fund Direct Plan Weekly Dividend Reinvestment Option,INF251K01GY6
466,F0GBR06S4J,BNP Paribas Flexi Debt Fund Daily Dividend Reinvestment,INF251K01DX5
467,F0GBR06S4K,BNP Paribas Flexi Debt Fund Growth,INF251K01DW7
468,F00000Z7KA,BNP Paribas Flexi Debt Fund Half Yearly Dividend Reinvestment,INF251K01EE3
469,F00000NS2G,BNP Paribas Flexi Debt Fund Monthly Dividend Payout,INF251K01DZ0
470,F00000Z7KC,BNP Paribas Flexi Debt Fund Quarterly Dividend Reinvestment,INF251K01EC7
471,F0GBR06S4M,BNP Paribas Flexi Debt Fund Weekly Dividend Reinvestment,INF251K01DY3
472,F000002SRE,BNP Paribas Flexi Debt A Growth,
473,F000002SRQ,BNP Paribas Flexi Debt A Quarterly Dividend Reinvestment,
474,F00000PDSF,Canara Robeco Dynamic Bond Fund Direct Plan Dividend Payout Option,INF760K01EA1
475,F00000PDSG,Canara Robeco Dynamic Bond Fund - Direct Plan - Growth,INF760K01EC7
476,F00000Z7MH,Canara Robeco Dynamic Bond Fund Regular Plan Dividend Reinvestment,INF760K01431
477,F000002YHT,Canara Robeco Dynamic Bond Fund - Regular Plan - Growth,INF760K01449
478,F00000PD3W,PGIM India Dynamic Bond Fund Direct Plan Growth Option,INF663L01AD7
479,F00000PE5D,PGIM India Dynamic Bond Fund Direct Plan Monthly Dividend Payout Option,INF663L01AF2
480,F00000Q3ST,PGIM India Dynamic Bond Fund Direct Plan Quarterly Dividend Payout Option,INF663L01AI6
481,F00000NJWJ,PGIM India Dynamic Bond Monthly Dividend Payout,INF663L01492
482,F00000NJWK,PGIM India Dynamic Bond Quarterly Dividend Payout,INF663L01526
483,F00000NJWI,PGIM India Dynamic Bond Growth,INF663L01484
487,F00000PDV5,DSP Strategic Bond Fund Direct Plan Dividend Payout,INF740K01QI0
488,F00000PDV7,DSP Strategic Bond Fund - Direct Plan - Growth,INF740K01QG4
489,F00000PDV8,DSP Strategic Bond Fund Direct Plan Monthly Dividend Payout,INF740K01QH2
492,F000000IES,DSP Strategic Bond Fund Regular Plan Dividend Payout,INF740K01GO9
493,F000000IEW,DSP Strategic Bond Fund Regular Plan - Growth,INF740K01GK7
494,F000000IEX,DSP Strategic Bond Fund Regular Plan Monthly Dividend Payout,INF740K01GM3
496,F00000Z7VE,Edelweiss Dynamic Bond Fund Direct Plan Dividend Reinvestment Option,INF843K01CG6
497,F00000PCXX,Edelweiss Dynamic Bond Fund Direct Plan Growth Option,INF843K01CE1
499,F000002ELX,Edelweiss Dynamic Bond Fund Institutional Growth,
500,F00000Z7VG,Edelweiss Dynamic Bond Fund Retail Dividend Reinvestment,INF843K01369
501,F000002ERD,Edelweiss Dynamic Bond Fund Retail Growth,INF843K01344
508,F00000PDJQ,Franklin India Dynamic Accrual Fund Direct Dividend Payout,
509,F00000PDJS,Franklin India Dynamic Accrual Fund - Direct - Growth,
510,F00000Z7YE,Franklin India Dynamic Accrual Fund Dividend Reinvestment,
511,F0GBR06RH6,Franklin India Dynamic Accrual Fund Growth,
512,F0GBR06RN9,HDFC Dynamic Debt Plan - Growth,INF179K01848
513,F00000PE0B,HDFC Dynamic Debt Plan - Direct Plan - Growth Option,INF179K01WB4
514,F00000PE0C,HDFC Dynamic Debt Plan Direct Plan Half Yearly Dividend Payout Option,INF179K01WC2
515,F00000Z81O,HDFC Dynamic Debt Plan Half Yearly Dividend Reinvestment,INF179K01855
516,F00000V51U,HDFC Dynamic Debt Plan Direct Plan Normal Dividend Payout Option,INF179KA1Q95
517,F00000V51V,HDFC Dynamic Debt Plan Regular Plan Normal Dividend Payout Option,INF179KA1R11
518,F00000PE0D,HDFC Dynamic Debt Plan Direct Plan Quarterly Dividend Payout Option,INF179K01WE8
519,F00000PE0E,HDFC Dynamic Debt Plan Direct Plan Yearly Dividend Payout Option,INF179K01WG3
520,F00000Z81R,HDFC Dynamic Debt Plan Annual Dividend Reinvestment,INF179K01921
521,F00000Z81P,HDFC Dynamic Debt Plan Quarterly Dividend Reinvestment,INF179K01871
523,F00000PFLJ,HSBC Flexi Debt Fund Growth Direct Plan,INF336L01CO3
524,F000002R3N,HSBC Flexi Debt Fund Half Yearly Dividend Payout,INF336L01479
525,F00000PE27,HSBC Flexi Debt Fund Half Yearly Dividend Payout Direct,INF336L01CQ8
526,F00000PH28,HSBC Flexi Debt Fund Monthly Dividend Payout Direct Plan,INF336L01CS4
527,F000002R3L,HSBC Flexi Debt Fund Quarterly Dividend Payout,INF336L01511
528,F00000PE26,HSBC Flexi Debt Fund Quarterly Dividend Payout Direct,INF336L01CU0
529,F00000Z83V,HSBC Flexi Debt Fund Regular Plan Half Yearly Dividend Reinvestment,
530,F000001A9K,HSBC Flexi Debt Fund Fortnightly Dividend Reinvestment,INF336L01453
531,F000001A8H,HSBC Flexi Debt Fund Growth,INF336L01461
532,F00000Z83T,HSBC Flexi Debt Fund Monthly Dividend Reinvestment,INF336L01495
533,F000001A8I,HSBC Flexi Debt Fund Regular Plan Growth,
534,F00000Z83W,HSBC Flexi Debt Fund Regular Plan Monthly Dividend Reinvestment,
536,F00000Z83X,HSBC Flexi Debt Fund Regular Plan Quarterly Dividend Reinvestment,
537,F00000OHTM,ICICI Prudential All Seasons Bond Fund Annual Dividend Payout,INF109K01GL3
539,F00000PH20,ICICI Prudential All Seasons Bond Fund Direct Plan Annual Dividend Payout,INF109K015E7
540,F00000QGPY,ICICI Prudential All Seasons Bond Fund Direct Plan Dividend Payout,
541,F00000PCR2,ICICI Prudential All Seasons Bond Fund Direct Plan Growth,INF109K016E5
542,F00000PROC,ICICI Prudential All Seasons Bond Fund Direct Plan Quarterly Dividend Payout,
543,F00000SPSY,ICICI Prudential All Seasons Bond Fund Direct Plan Weekly Dividend Payout,INF109K010F5
545,F00000NPFU,ICICI Prudential All Seasons Bond Fund Dividend Payout,
546,F00000NPFV,ICICI Prudential All Seasons Bond Fund Growth,INF109K01GN9
548,F00000NPFX,ICICI Prudential All Seasons Bond Fund Quarterly Dividend Payout,INF109K01GF5
549,F00000Z883,ICICI Prudential All Seasons Bond Fund Weekly Dividend Reinvestment,INF109K01704
553,F00000PFM5,IDFC Dynamic Bond Fund-Direct Plan-Annual Dividend Payout,INF194K01O13
554,F00000PCT5,IDFC Dynamic Bond Fund Direct Plan Dividend Payout,INF194K01O47
555,F00000PCT8,IDFC Dynamic Bond Fund - Direct Plan - Growth,INF194K01N63
556,F00000Z8E6,IDFC Dynamic Bond Fund Direct Plan Half Yearly Dividend Reinvestment,INF194K01O47
557,F00000PCT7,IDFC Dynamic Bond Fund Direct Plan Quarterly Dividend Payout,INF194K01N89
558,F00000Q4KN,IDFC Dynamic Bond Fund Regular Plan Half Yearly Dividend Payout,INF194K018R9
559,F00000UETD,IDFC Dynamic Bond Fund Direct Plan Periodic Dividend Payout,INF194KA1TP6
560,F00000V2SA,IDFC Dynamic Bond Fund -Regular Plan-Periodic Dividend Payout,INF194KA1TM3
561,F000002R44,IDFC Dynamic Bond Fund Regular Plan Dividend Payout,INF194K01QO8
562,F000002QZ9,IDFC Dynamic Bond Fund - Regular Plan - Growth,INF194K01QG4
563,F00000PAIQ,IDFC Dynamic Bond Fund Regular Plan Annual Dividend Payout,INF194K01QL4
564,F00000OUL7,IDFC Dynamic Bond Fund Regular Plan Quarterly Dividend Payout,INF194K01QI0
565,F00000Q30T,IIFL Dynamic Bond Fund Regular Growth,INF579M01183
566,F00000Q30Y,IIFL Dynamic Bond Fund Direct Growth,INF579M01266
567,F00000Q30Z,IIFL Dynamic Bond Fund Direct Monthly Dividend Payout,
568,F00000V5V9,IIFL Dynamic Bond Fund Direct Plan Quarterly Dividend Payout,INF579M01290
569,F00000Q30U,IIFL Dynamic Bond Fund Regular Bonus,
570,F00000Q30X,IIFL Dynamic Bond Fund Regular Half Yearly Dividend Payout,
571,F00000Q30V,IIFL Dynamic Bond Fund Regular Monthly Dividend Payout,
572,F00000Q30W,IIFL Dynamic Bond Fund Regular Quarterly Dividend Payout,INF579M01217
573,F00000PCWR,JM Dynamic Debt Fund (Direct) Dividend Payout Option,INF192K01DB7
574,F00000V5V4,JM Dynamic Debt Fund (Direct) Monthly Dividend Payout Option,INF192K01IL5
575,F00000PCWT,JM Dynamic Debt Fund (Direct) Daily Dividend Reinvestment Option,INF192K01CZ8
576,F00000PTTY,JM Dynamic Debt Fund (Direct) - Bonus Option-Principal Units,
577,F00000PCWU,JM Dynamic Debt Fund (Direct) - Growth Option,INF192K01DD3
578,F00000V5UZ,JM Dynamic Debt Fund (Direct) - Half Yearly Bonus Option - Principal Units,
579,F00000PCWV,JM Dynamic Debt Fund (Direct) Weekly Dividend Reinvestment Option,INF192K01DA9
580,F00000PTTZ,JM Dynamic Debt Fund Bonus Option-Principal Units,
581,F00000V5V2,JM Dynamic Debt Fund Half Yearly Bonus Option - Principal Units,
582,F00000V5V1,JM Dynamic Debt Fund Monthly Dividend Payout Option,INF192K01IJ9
584,F00000Z8LP,JM Dynamic Debt Fund Premium Dividend Reinvestment,
586,F000000IDI,JM Dynamic Debt Fund Regular Daily Dividend Reinvestment,INF192K01668
587,F00000Z8LN,JM Dynamic Debt Fund Regular Dividend Reinvestment,INF192K01692
588,F0GBR06RU8,JM Dynamic Debt Fund Regular - Growth,INF192K01700
589,F000000I6G,JM Dynamic Debt Fund Regular Weekly Dividend Reinvestment,INF192K01676
591,F00000ZC8H,L&T Flexi Bond Fund Direct Plan- Dividend Reinvestment Option,INF917K01GY2
592,F00000PCZQ,L&T Flexi Bond Fund Direct Plan Growth Option,INF917K01HA0
593,F00000X6UU,L&T Flexi Bond Fund Annual Dividend Payout Option,INF917K01VO2
594,F000000IHS,L&T Flexi Bond Fund Dividend Payout,INF677K01932
595,F000000IHR,L&T Flexi Bond Fund Growth,INF677K01916
596,F00000YMO0,Mirae Asset Dynamic Bond Direct Dividend Payout,INF769K01DS6
597,F00000YMNZ,Mirae Asset Dynamic Bond Direct Growth,INF769K01DR8
598,F00000YMNY,Mirae Asset Dynamic Bond Regular Dividend Payout,INF769K01DP2
599,F00000YMNX,Mirae Asset Dynamic Bond Regular Growth,INF769K01DO5
600,F00000PD52,Principal Dynamic Bond Fund Direct Plan Dividend Payout Option -Annually,INF173K01GI5
601,F00000PD50,Principal Dynamic Bond Fund - Direct Plan - Growth Option,INF173K01GL9
602,F0GBR06S15,Principal Dynamic Bond Annual Dividend Payout,INF173K01AX7
603,F0GBR06S19,Principal Dynamic Bond Growth,INF173K01AT5
604,F0GBR06S17,Principal Dynamic Bond Quarterly Dividend Payout,INF173K01AU3
605,F00000PD57,Principal Dynamic Bond Fund- Direct Plan Dividend Payout Option Quarterly,INF173K01GM7
606,F00000Z7X6,Quant Multi Asset Fund Dividend Reinvestment,INF966L01192
607,F00000PDWU,Quant Multi Asset Fund Dividend Payout Option Direct Plan,INF966L01564
608,F0GBR06SGS,Quant Multi Asset Fund Growth,INF966L01200
609,F00000PDWV,Quant Multi Asset Fund Growth Option Direct Plan,INF966L01580
610,F00000Z7XE,Quant Small Cap Fund Dividend Reinvestment,INF966L01044
611,F00000PDX2,Quant Small Cap Fund Growth Option Direct Plan,INF966L01689
613,F00000PDX1,Quant Small Cap Fund Dividend Reinvestment Option Direct Plan,INF966L01671
614,F0GBR06SGX,Quant Dynamic Bond Bonus,
615,F00000PDX3,Quant Dynamic Bond Bonus Option Direct Plan,
616,F00000Z7XG,Quant Dynamic Bond Dividend Reinvestment,INF966L01085
617,F00000PDX4,Quant Dynamic Bond Dividend Payout Option Direct Plan,INF966L01739
618,F0GBR06SGV,Quant Dynamic Bond Growth,INF966L01093
619,F00000PDX5,Quant Dynamic Bond Growth Option Direct Plan,INF966L01754
620,F00000VUCO,Quantum Dynamic Bond Fund Direct Growth Option,INF082J01176
621,F00000VUCN,Quantum Dynamic Bond Fund Direct Monthly Dividend Payout Option,INF082J01184
622,F00000YRXG,Quantum Dynamic Bond Fund - Regular Plan Growth Option,INF082J01218
623,F00000YRXH,Quantum Dynamic Bond Fund Regular Plan Monthly Dividend Payout Option,INF082J01226
624,F00000PD5V,Nippon India Dynamic Bond Fund Direct Plan Dividend Payout Option,INF204K01A33
625,F00000PD5Q,Nippon India Dynamic Bond Fund - Direct Plan - Growth Option,INF204K01A25
626,F00000PD5X,Nippon India Dynamic Bond Fund Direct Plan Quarterly Dividend Payout Plan,INF204K01A58
627,F0GBR06R51,Nippon India Dynamic Bond Fund Dividend Payout,INF204K01FJ8
628,F0GBR06R52,Nippon India Dynamic Bond Fund - Growth,INF204K01FI0
629,F00000OW2Z,Nippon India Dynamic Bond Fund Quarterly Dividend Payout,INF204K01XB8
630,F00000PDBT,SBI Dynamic Bond Fund Direct Dividend Payout,INF200K01RC6
631,F0GBR06R8A,SBI Dynamic Bond Regular Dividend Payout,INF200K01974
632,F00000PDC0,SBI Dynamic Bond Fund Direct Growth,INF200K01RD4
633,F0GBR06R8B,SBI Dynamic Bond Regular Growth,INF200K01958
634,F0GBR06RC7,Tata Dynamic Bond Fund Option Regular Growth,INF277K01360
635,F0GBR06RC8,Tata Dynamic Bond Fund Option Regular Dividend Payout,INF277K01352
636,F00000PDH2,Tata Dynamic Bond Fund Direct Plan Dividend Payout,INF277K01MU7
637,F00000PDGY,Tata Dynamic Bond Fund Direct Plan Growth,INF277K01MV5
638,F00000PDKC,Union Dynamic Bond Fund Dividend Payout Option Direct Plan,INF582M01815
639,F00000PDKD,Union Dynamic Bond Fund Growth Option Direct Plan,INF582M01799
640,F00000NNCE,Union Dynamic Bond Dividend Payout,INF582M01351
641,F00000NNCF,Union Dynamic Bond Growth,INF582M01336
642,F00000WEDQ,UTI Dynamic Bond Fund Direct Plan Annual Dividend Payout Option,INF789FA1S65
643,F00000PE4T,UTI Dynamic Bond Fund Quarterly Dividend Payout Option-Direct,INF789F01XB8
644,F00000V1ED,UTI Dynamic Bond Fund Flexi Dividend Payout Direct,INF789FA1S81
645,F00000PDL6,UTI Dynamic Bond Fund - Growth Option-Direct,INF789F01XD4
646,F00000VWMR,UTI Dynamic Bond Fund Direct Plan Half Yearly Dividend Payout Option,INF789FA1S40
647,F00000VB1T,UTI Dynamic Bond Fund Regular Plan Annual Dividend Payout Option,INF789FA1S08
648,F00000W8GZ,UTI Dynamic Bond Fund Regular Plan Flexi Dividend Payout Option,INF789FA1S24
649,F00000J57W,UTI Dynamic Bond Regular Plan Growth,INF789F01JQ5
650,F00000X089,UTI Dynamic Bond Fund Regular Plan Half Yearly Dividend Payout Option,INF789FA1R82
651,F00000J57X,UTI Dynamic Bond Regular Plan Dividend Payout,INF789F01JO0
671,F00000PDJ0,Franklin India Floating Rate Direct Dividend Reinvestment,INF090I01LL9
672,F00000PDJ1,Franklin India Floating Rate - Direct - Growth,INF090I01LK1
673,F0GBR06RH7,Franklin India Floating Rate Daily Dividend Reinvestment,INF090I01LN5
